"","Kingdom","Phylum","Class","Order","Family","Genus","Species"
"79bb3fed659835b167cbc22bbcf6db10","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Mollisiaceae","g__Mollisia","s__Mollisia_undulatodepressula"
"7fb8908344a913171d63b6eb4888d0ec","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraophiobolus","s__Paraophiobolus_arundinis"
"961f603fd55f1d33c5030984b57195b9","k__Fungi","p__","c__","o__","f__","g__","s__"
"981afe6a678be77318e0cf6c3aedd7ea","k__Fungi","p__Ascomycota","c__Arthoniomycetes","o__Lichenostigmatales","f__Phaeococcomycetaceae","g__Phaeococcomyces","s__Phaeococcomyces_sp"
"9a7b80466362e1eacb2d5432fc352eb0","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Ceratocystidaceae","g__Sporendocladia","s__Sporendocladia_bactrospora"
"b2af59332fddde5ae51bd4504a8a639c","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"bc1403f9fd939cf03bdca6548507307d","k__Fungi","p__","c__","o__","f__","g__","s__"
"be16554bf3a26d3aa1b8bff7ccf391dd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreaceae","g__Trichoderma","s__"
"fd13eb69a7a4bf59de5954c00c07c8b6","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiomycetes_ord_Incertae_sedis","f__Symmetrosporaceae","g__Symmetrospora","s__Symmetrospora_sp"
"2692edda74bdd451b585413e8303147c","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Sporidesmium","s__Sporidesmium_nujiangense"
"4a9ebc0a66535997ebb67a89622569cd","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Cordycipitaceae","g__Lecanicillium","s__"
"5637f459ffe10519631898d4c581b658","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Diatrypaceae","g__Eutypella","s__Eutypella_sp"
"8d5cd87b264dca24c2a6747d95d36595","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Neosetophoma","s__Neosetophoma_xingrensis"
"c6f539c9ed8688d3c26b1ec92fefd36b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lophiostomataceae","g__Lophiostoma","s__"
"e6e2cdc2a1c4ec333d8e08267a5c8a39","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__","f__","g__","s__"
"f9763d8eb6b22ab64a4ce6135e1c595d","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Apiotrichum","s__"
"fdaa507e020db1977ba280afb466a86b","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Stachybotryaceae","g__Striaticonidium","s__"
"133ba9365173b9bcd1c970a8e37380b6","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Strophariaceae","g__Agrocybe","s__Agrocybe_praecox"
"5699486d3ea2e6593087ab52a45d8106","k__Fungi","p__Ascomycota","c__Pezizomycotina_cls_Incertae_sedis","o__Pezizomycotina_ord_Incertae_sedis","f__Pezizomycotina_fam_Incertae_sedis","g__Spermospora","s__Spermospora_zeae"
"cc7e673ef546897a03decd141a9c0959","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__"
"ce227dfa3ff9622d9933c5d41e3e826c","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Hypocreales_fam_Incertae_sedis","g__Sarocladium","s__Sarocladium_strictum"
"f00743380bd00af0489108254bb2d4c1","k__Fungi","p__Mortierellomycota","c__Mortierellomycetes","o__Mortierellales","f__Mortierellaceae","g__Mortierella","s__Mortierella_reticulata"
"f1a2f2edf6c2b211d0ba3edbd54327a7","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"024b3cc157d31b4d0287ab4c95d1b986","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__Dichotomopilus","s__Dichotomopilus_dolichotrichus"
"28ed5293d227b15ae3d0a4e1e34431fd","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Teratosphaeriaceae","g__Constantinomyces","s__Constantinomyces_macerans"
"4c3cdddf36f9dd19dcdf7a1106b1e61f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Niessliaceae","g__","s__"
"56f0e4a12286114272bcec7b1006a7c5","k__Fungi","p__","c__","o__","f__","g__","s__"
"5a69b9cd86afa6331eb75026219d9043","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Phaeosphaeriaceae","g__Paraphoma","s__"
"8d83dad1d427cafb1707615fccb7b2d4","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Microascaceae","g__Enterocarpus","s__Enterocarpus_grenotii"
"aebfbb48b9fd4bc42fa3f86264f55e48","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_canadensis"
"b9dae6bf176c922dc6888bd5d9e6a2a4","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"be835086f2269f824a41a807aeb40fc3","k__Fungi","p__","c__","o__","f__","g__","s__"
"e503c0d8593a1e4d62d1bac0d55da5d8","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Vibrisseaceae","g__Vibrissea","s__Vibrissea_sp"
"e6ca7debeaa736fe5621683e5492f568","k__Fungi","p__","c__","o__","f__","g__","s__"
"ec6dce846dfc37adea771627555b5ec8","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Mollisiaceae","g__Mollisia","s__Mollisia_undulatodepressula"
"f6f53d08f5917d9a1bf38944b2e7714d","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_salinarum"
"00212e9032ae67f8bae2c8200172462f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Capnodiales","f__Cladosporiaceae","g__Cladosporium","s__"
"9a081d4d315cf18bd6ce022fbdbf2915","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pezizaceae","g__Pachyella","s__Pachyella_clypeata"
"9f2c8d0d2ab6ffd276b9a2e382ef70cc","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Didymellaceae","g__Didymella","s__"
"cabe5c41c4959797bd4486518bd1377e","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__"
"cf30cfe20c4b4db8bb93fe7ed562799d","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Agaricales","f__Psathyrellaceae","g__Coprinellus","s__"
"0c1fd1f45d0cf88b01c3e04ad7a3b3a0","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Nemania","s__Nemania_sp"
"12d275de8efacbc6395d0d862f949e4d","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Dothideales","f__Saccotheciaceae","g__Aureobasidium","s__"
"481a42f0a7048293e8d614c890217760","k__Fungi","p__","c__","o__","f__","g__","s__"
"6f20496aa2ee0cc2eb41026137bc6139","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Phomatosporales","f__Phomatosporaceae","g__Phomatosporaceae_gen_Incertae_sedis","s__Phomatosporaceae_sp"
"75d89dd5397c725f8b76d890917c5b23","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Lentitheciaceae","g__Keissleriella","s__Keissleriella_phragmiticola"
"76637f3b73207ae103e2100c2eb967da","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"898892a234f2156fca1169cde8f9d708","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Rhodotorula","s__Rhodotorula_graminis"
"c44482c415b245311e41fed35771a887","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"05e627c1fb3a1bda319214767148b388","k__Fungi","p__","c__","o__","f__","g__","s__"
"22253b2a6418d94860c5139dee539a3a","k__Fungi","p__Basidiomycota","c__Cystobasidiomycetes","o__Cystobasidiales","f__Cystobasidiaceae","g__Cystobasidium","s__Cystobasidium_pinicola"
"a456b94bc7aef399fd9b601ea58f8d9b","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Lecanorales","f__Parmeliaceae","g__","s__"
"bc70e1e847ffeb6f079817af01b61325","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__"
"e5424469653b79f0f47996f9e76568c9","k__Fungi","p__","c__","o__","f__","g__","s__"
"fe3ce0f1d208ade57745809c1cc9f5c9","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"1657c5ef736c898b061084873e06f3bb","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__","g__","s__"
"35264eec2c4329438c6486416faff40d","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Microascales","f__Ceratocystidaceae","g__Ceratocystis","s__Ceratocystis_pilifera"
"4ee5b08cf0eda55b3ed0d4e66d7a7f0d","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Helotiaceae","g__Glarea","s__Glarea_sp"
"ece673ab96ccdd89324c1de8a1ff4cdc","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_penicillioides"
"f0c9aff89f87f67ac4acd26c96933477","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Mycosphaerellales","f__Mycosphaerellaceae","g__Ramularia","s__"
"fa6b8dbe6c73fee0234dad5e68f58a20","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetaceae","g__Kazachstania","s__Kazachstania_bulderi"
"277e65c69a711330b1fcf3d3ff25a2df","k__Fungi","p__","c__","o__","f__","g__","s__"
"5d1fafe48b899d1c94f63936a55533ed","k__Fungi","p__","c__","o__","f__","g__","s__"
"905d51f778c23c06c93c55043a795928","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Cyphellophoraceae","g__Cyphellophora","s__Cyphellophora_sessilis"
"9f228e7fa989d28b8501b6d267536811","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Starmerella","s__Starmerella_etchellsii"
"a0dc2e43353a9279d5222c18a48fabd1","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Ophiostoma","s__Ophiostoma_sparsiannulatum"
"ac30dcd11c1b98062f24cf66234790ae","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"ea168ff521b092ab2cd7696a91c10fdd","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__"
"eaa8af1fc80f66c46c65cccf5e89c1ae","k__Fungi","p__","c__","o__","f__","g__","s__"
"ebfcb28e95bacdcc776491747cce9219","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Myxotrichaceae","g__Myxotrichum","s__Myxotrichum_stipitatum"
"08a05175be7f70e7889330573a903c26","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__","g__","s__"
"0b9e2bbc67631cdf1b065d27cd67ce14","k__Fungi","p__Ascomycota","c__Taphrinomycetes","o__Taphrinales","f__Taphrinaceae","g__Taphrina","s__Taphrina_inositophila"
"735101249a7901387cc051faea254c93","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Ophiostomatales","f__Ophiostomataceae","g__Sporothrix","s__Sporothrix_rossii"
"bfe03235bdabb10478bc209f178eab8d","k__Fungi","p__","c__","o__","f__","g__","s__"
"d36f7f8521dc38166f965d9c0f44eef0","k__Fungi","p__","c__","o__","f__","g__","s__"
"f96e480f329ff37de63b101b8d8320a0","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Xylariales","f__Xylariaceae","g__Zygosporium","s__Zygosporium_pseudogibbum"
"54026402d3b5959413373debae97ebbe","k__Fungi","p__Basidiomycota","c__Agaricostilbomycetes","o__Agaricostilbales","f__Kondoaceae","g__Bensingtonia","s__Bensingtonia_naganoensis"
"ce30663d0d5ee4918e93893e4b255ab1","k__Fungi","p__","c__","o__","f__","g__","s__"
"f0ae0b40d287420836a3dbd5aa17dfc7","k__Fungi","p__","c__","o__","f__","g__","s__"
"fad288efa9b957f22871a8a39b6f8282","k__Fungi","p__Basidiomycota","c__Microbotryomycetes","o__Sporidiobolales","f__Sporidiobolaceae","g__Sporobolomyces","s__Sporobolomyces_koalae"
"2fff4290fe4f6b10ef6f1e72596b612e","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Herpotrichiellaceae","g__Phialophora","s__Phialophora_atrovirens"
"959b3dc09024eb5657653a196c619e84","k__Fungi","p__Ascomycota","c__Pezizomycetes","o__Pezizales","f__Pyronemataceae","g__Lasiobolidium","s__Lasiobolidium_orbiculoides"
"a8aedc2b9a22e02a4686a1e439ac4a5c","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Sporormiaceae","g__Westerdykella","s__Westerdykella_centenaria"
"b4f57460b9cdbec3a5cd7c1eaa660441","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Verrucariales","f__Verrucariaceae","g__","s__"
"d484b2312ee15c6503498d5812d60df3","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariomycetes_ord_Incertae_sedis","f__Sordariomycetes_fam_Incertae_sedis","g__Sordariomycetes_gen_Incertae_sedis","s__Sordariomycetes_sp"
"1b777f607af595600fc5f0a1502100c0","k__Fungi","p__Basidiomycota","c__Agaricomycetes","o__Sebacinales","f__Sebacinaceae","g__Chaetospermum","s__Chaetospermum_sp"
"8219195d8cef8f5ae8fc2a26efb75d65","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"85c570b8e0643aee229d86d23d569607","k__Fungi","p__Mucoromycota","c__Mucoromycetes","o__Mucorales","f__Mucoraceae","g__Mucor","s__Mucor_racemosus"
"8ac188b481288f6db36ed1a00e25ada6","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Fusarium","s__Fusarium_mori"
"8be8b18d804241fef8f72817f7ea1397","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Myrmecridiales","f__Myrmecridiaceae","g__Myrmecridium","s__Myrmecridium_junci"
"9582127c5653d0bb691de02dc8a47740","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Tremellales","f__Cryptococcaceae","g__Kwoniella","s__Kwoniella_heveanensis"
"a7bf5d50e05878c6a8cb3921f9ad0aeb","k__Fungi","p__","c__","o__","f__","g__","s__"
"c6e6851e859c863ecfc45f3249775a35","k__Fungi","p__Ascomycota","c__","o__","f__","g__","s__"
"0e90b0b2d12c0c580f5360a144bc4f40","k__Fungi","p__","c__","o__","f__","g__","s__"
"642c396e686b47e2f61d5e793508b369","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Alternaria","s__"
"72eb1f9df90fa81e9f72007d491b065b","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Tubeufiales","f__Wiesneriomycetaceae","g__Spissiomyces","s__Spissiomyces_sp"
"c40317368de6c803862e585236fe95aa","k__Fungi","p__","c__","o__","f__","g__","s__"
"d6e51da479e2e24f02b1f77e09e185be","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_argentea"
"db85917d97cf4ca0eef146af3e42c20b","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Trichosporonales","f__Trichosporonaceae","g__Pascua","s__Pascua_guehoae"
"2776d7aeab18a3d833c26f9b4631ac09","k__Fungi","p__","c__","o__","f__","g__","s__"
"4c2c29f7ef1eea6092a2b0ec412c1da4","k__Fungi","p__Ascomycota","c__Lecanoromycetes","o__Acarosporales","f__Acarosporaceae","g__Acarospora","s__Acarospora_fusca"
"4fb61258776acf7484f85a6e051078ed","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__"
"7b5c2283cce5d9336f36b75ad1468e33","k__Fungi","p__","c__","o__","f__","g__","s__"
"a3dfa89bfd7f9674a8e6705132b4131f","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Myrmecridiales","f__Myrmecridiaceae","g__Myrmecridium","s__Myrmecridium_schulzeri"
"b90e4e80fab5bd60b60a99ecccf4e92d","k__Fungi","p__Basidiomycota","c__Malasseziomycetes","o__Malasseziales","f__Malasseziaceae","g__Malassezia","s__Malassezia_arunalokei"
"d463c7dbfb4c49de89280f8ee96e4b5f","k__Fungi","p__Ascomycota","c__Dothideomycetes","o__Pleosporales","f__Pleosporaceae","g__Stemphylium","s__Stemphylium_sp"
"07306783aafb16764d66a27caa9d45b0","k__Fungi","p__Fungi_phy_Incertae_sedis","c__Fungi_cls_Incertae_sedis","o__Fungi_ord_Incertae_sedis","f__Fungi_fam_Incertae_sedis","g__Fungi_gen_Incertae_sedis","s__Fungi_sp"
"4c88cf3938657b7859a778cad0b8ee97","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_ruber"
"4583b6413b8e6b53bc01b1f7a98907eb","k__Fungi","p__","c__","o__","f__","g__","s__"
"7bb1a064500266513d3e2359eda834f4","k__Fungi","p__","c__","o__","f__","g__","s__"
"9915372355fd38c969a2de6c7345e673","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Hypocreales","f__Nectriaceae","g__Bisifusarium","s__"
"29e503619a9c4471dc6bf5ae36045b9b","k__Fungi","p__","c__","o__","f__","g__","s__"
"74f01941c5db1f012f9fe1d44703a1c4","k__Fungi","p__Ascomycota","c__Saccharomycetes","o__Saccharomycetales","f__Saccharomycetales_fam_Incertae_sedis","g__Candida","s__Candida_intermedia"
"9c3fd032a511056fcfe67725a05bc5dc","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Penicillium","s__Penicillium_verhagenii"
"fb894f7a7d9a2a4705f549c3266b70a5","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Chaetothyriales","f__Trichomeriaceae","g__Knufia","s__Knufia_hypolithi"
"0c9dc7e39a86e8cc498673eac1ff1b09","k__Fungi","p__","c__","o__","f__","g__","s__"
"36ff25867ea63787469b534b84cb64b1","k__Fungi","p__","c__","o__","f__","g__","s__"
"b8b6d5dfc35df4be51f20abe591b6ec5","k__Fungi","p__Ascomycota","c__Eurotiomycetes","o__Eurotiales","f__Aspergillaceae","g__Aspergillus","s__Aspergillus_canadensis"
"ea497c67cdcdd99930811be137e53c06","k__Fungi","p__Ascomycota","c__Leotiomycetes","o__Helotiales","f__Mollisiaceae","g__Phialocephala","s__Phialocephala_fluminis"
"0c60cf7bc095b7734b40ff0173caa4cd","k__Fungi","p__Basidiomycota","c__Tremellomycetes","o__Filobasidiales","f__Filobasidiaceae","g__","s__"
"bf6152125833f77e76803b642aed244e","k__Fungi","p__Ascomycota","c__Sordariomycetes","o__Sordariales","f__Chaetomiaceae","g__","s__"
"d323a0c02fe471ad2515bc95ff46ea4b","k__Fungi","p__","c__","o__","f__","g__","s__"
